iter	Passed	Remaining
934	9807	681
935	9816	671
936	9826	660
937	9833	650
938	9838	639
939	9843	628
940	9848	617
941	9852	606
942	9857	595
943	9860	584
944	9867	574
945	9872	563
946	9876	552
947	9893	542
948	9899	531
949	9902	521
950	9906	510
951	9910	499
952	9913	488
953	9915	478
954	9918	467
955	9921	456
956	9924	445
957	9926	435
958	9929	424
959	9932	413
960	9935	403
961	9939	392
962	9942	381
963	9945	371
964	9947	360
965	9950	350
966	9954	339
967	9956	329
968	9958	318
969	9961	308
970	9963	297
971	9965	287
972	9970	276
973	9974	266
974	9978	255
975	9980	245
976	9983	235
977	9986	224
978	9988	214
979	9990	203
980	9993	193
981	9995	183
982	9996	172
983	9998	162
984	10001	152
985	10003	142
986	10005	131
987	10007	121
988	10010	111
989	10012	101
990	10014	90
991	10016	80
992	10019	70
993	10021	60
994	10023	50
995	10025	40
996	10027	30
997	10029	20
998	10031	10
999	10034	0
99	9610	0
